00:48:04.374734		ThreadPool.h   	52	ThreadPool     	Info:     0 thread is created.
00:48:04.377734		ThreadPool.h   	52	ThreadPool     	Info:     1 thread is created.
00:48:09.151259		main.cpp       	76	main           	Info:     1 events has been got 
00:48:09.157018		main.cpp       	76	main           	Info:     1 events has been got 
00:48:09.157233		main.cpp       	76	main           	Info:     1 events has been got 
00:48:09.157334		HttpProcessRead	127	parseHead      	Fatal:    unknow headerCache-Control: max-age=0
00:48:09.157338		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
00:48:09.157342		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36 Edg/97.0.1072.76
00:48:09.157346		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
00:48:09.157348		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
00:48:09.157351		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6
00:48:09.290859		main.cpp       	76	main           	Info:     1 events has been got 
00:48:23.746679		main.cpp       	76	main           	Info:     1 events has been got 
00:48:23.746873		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
00:48:23.746883		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36 Edg/97.0.1072.76
00:48:23.746888		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
00:48:23.746892		HttpProcessRead	127	parseHead      	Fatal:    unknow headerPurpose: prefetch
00:48:23.746896		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
00:48:23.746901		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6
00:48:23.819655		main.cpp       	76	main           	Info:     1 events has been got 
00:48:23.991295		main.cpp       	76	main           	Info:     1 events has been got 
00:48:38.194235		main.cpp       	76	main           	Info:     1 events has been got 
00:48:38.194334		HttpProcessRead	127	parseHead      	Fatal:    unknow headerCache-Control: max-age=0
00:48:38.194343		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
00:48:38.194347		HttpProcessRead	127	parseHead      	Fatal:    unknow headerOrigin: http://120.24.176.229:9527
00:48:38.194351		HttpProcessRead	127	parseHead      	Fatal:    unknow headerContent-Type: application/x-www-form-urlencoded
00:48:38.194355		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36 Edg/97.0.1072.76
00:48:38.194361		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
00:48:38.194364		HttpProcessRead	127	parseHead      	Fatal:    unknow headerReferer: http://120.24.176.229:9527/
00:48:38.194368		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
00:48:38.194371		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6
00:48:38.259709		main.cpp       	76	main           	Info:     1 events has been got 
00:48:38.642803		main.cpp       	76	main           	Info:     1 events has been got 
