10:00:46.694144		ThreadPool.h   	52	ThreadPool     	Info:     0 thread is created.
10:00:46.696042		ThreadPool.h   	52	ThreadPool     	Info:     1 thread is created.
10:00:47.383575		main.cpp       	76	main           	Info:     1 events has been got 
10:00:47.384058		main.cpp       	76	main           	Info:     1 events has been got 
10:00:47.384168		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36
10:00:47.384175		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
10:00:47.384179		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
10:00:47.384191		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9
10:00:47.384194		HttpProcessRead	127	parseHead      	Fatal:    unknow headerCache-Control: max-age=0
10:00:47.384198		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
10:00:47.384268		main.cpp       	76	main           	Info:     1 events has been got 
10:00:48.535873		main.cpp       	76	main           	Info:     1 events has been got 
10:00:48.535990		main.cpp       	76	main           	Info:     1 events has been got 
10:00:48.536070		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36
10:00:48.536074		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept: image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8
10:00:48.536077		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
10:00:48.536080		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9
10:00:48.536082		HttpProcessRead	127	parseHead      	Fatal:    unknow headerReferer: http://120.24.176.229:9527/
10:00:48.536128		main.cpp       	76	main           	Info:     1 events has been got 
10:01:00.913628		main.cpp       	76	main           	Info:     -1 events has been got 
