11:27:26.180600		ThreadPool.h   	52	ThreadPool     	Info:     0 thread is created.
11:27:26.182109		ThreadPool.h   	52	ThreadPool     	Info:     1 thread is created.
11:27:29.092854		main.cpp       	76	main           	Info:     1 events has been got 
11:27:29.107903		main.cpp       	76	main           	Info:     1 events has been got 
11:27:29.108824		main.cpp       	76	main           	Info:     1 events has been got 
11:27:29.228230		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
11:27:29.228253		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36 Edg/97.0.1072.76
11:27:29.228259		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
11:27:29.228262		HttpProcessRead	127	parseHead      	Fatal:    unknow headerPurpose: prefetch
11:27:29.228266		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
11:27:29.228270		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6
11:27:29.228694		main.cpp       	76	main           	Info:     1 events has been got 
11:27:36.179660		main.cpp       	76	main           	Info:     1 events has been got 
11:27:36.242306		main.cpp       	76	main           	Info:     1 events has been got 
11:27:36.383808		HttpProcessRead	127	parseHead      	Fatal:    unknow headerCache-Control: max-age=0
11:27:36.383829		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
11:27:36.383833		HttpProcessRead	127	parseHead      	Fatal:    unknow headerOrigin: http://120.24.176.229:9527
11:27:36.383836		HttpProcessRead	127	parseHead      	Fatal:    unknow headerContent-Type: application/x-www-form-urlencoded
11:27:36.383841		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36 Edg/97.0.1072.76
11:27:36.383846		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
11:27:36.383849		HttpProcessRead	127	parseHead      	Fatal:    unknow headerReferer: http://120.24.176.229:9527/
11:27:36.383853		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
11:27:36.383858		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6
11:27:36.383970		main.cpp       	76	main           	Info:     1 events has been got 
11:27:42.055661		main.cpp       	76	main           	Info:     1 events has been got 
11:27:42.120972		main.cpp       	76	main           	Info:     1 events has been got 
11:27:42.478005		HttpProcessRead	127	parseHead      	Fatal:    unknow headerCache-Control: max-age=0
11:27:42.478023		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
11:27:42.478028		HttpProcessRead	127	parseHead      	Fatal:    unknow headerOrigin: http://120.24.176.229:9527
11:27:42.478032		HttpProcessRead	127	parseHead      	Fatal:    unknow headerContent-Type: application/x-www-form-urlencoded
11:27:42.478036		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36 Edg/97.0.1072.76
11:27:42.478041		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
11:27:42.478045		HttpProcessRead	127	parseHead      	Fatal:    unknow headerReferer: http://120.24.176.229:9527/
11:27:42.478049		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
11:27:42.478053		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6
11:27:42.478121		main.cpp       	76	main           	Info:     1 events has been got 
11:28:00.437748		main.cpp       	76	main           	Info:     1 events has been got 
11:28:00.560446		main.cpp       	76	main           	Info:     1 events has been got 
11:28:01.271679		HttpProcessRead	127	parseHead      	Fatal:    unknow headerCache-Control: max-age=0
11:28:01.271695		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
11:28:01.271699		HttpProcessRead	127	parseHead      	Fatal:    unknow headerOrigin: http://120.24.176.229:9527
11:28:01.271702		HttpProcessRead	127	parseHead      	Fatal:    unknow headerContent-Type: application/x-www-form-urlencoded
11:28:01.271712		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36 Edg/97.0.1072.76
11:28:01.271716		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
11:28:01.271719		HttpProcessRead	127	parseHead      	Fatal:    unknow headerReferer: http://120.24.176.229:9527/
11:28:01.271723		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
11:28:01.271731		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6
11:28:01.272141		main.cpp       	76	main           	Info:     1 events has been got 
