11:26:51.617983		ThreadPool.h   	52	ThreadPool     	Info:     0 thread is created.
11:26:51.618929		ThreadPool.h   	52	ThreadPool     	Info:     1 thread is created.
11:26:52.034725		main.cpp       	76	main           	Info:     1 events has been got 
11:26:52.034802		main.cpp       	76	main           	Info:     1 events has been got 
11:26:52.185642		HttpProcessRead	127	parseHead      	Fatal:    unknow headerCache-Control: max-age=0
11:26:52.185660		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
11:26:52.185665		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36 Edg/97.0.1072.76
11:26:52.185671		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
11:26:52.185676		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
11:26:52.185680		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6
11:26:52.185814		main.cpp       	76	main           	Info:     1 events has been got 
11:26:53.186133		main.cpp       	76	main           	Info:     1 events has been got 
11:26:53.186184		main.cpp       	76	main           	Info:     1 events has been got 
11:26:53.370544		HttpProcessRead	127	parseHead      	Fatal:    unknow headerCache-Control: max-age=0
11:26:53.370556		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
11:26:53.370561		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36 Edg/97.0.1072.76
11:26:53.370565		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
11:26:53.370568		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
11:26:53.370570		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6
11:26:53.370630		main.cpp       	76	main           	Info:     1 events has been got 
