00:23:24.111370		ThreadPool.h   	52	ThreadPool     	Info:     0 thread is created.
00:23:24.113335		ThreadPool.h   	52	ThreadPool     	Info:     1 thread is created.
00:23:24.336773		main.cpp       	76	main           	Info:     1 events has been got 
00:23:24.336821		main.cpp       	76	main           	Info:     1 events has been got 
00:23:24.336910		HttpProcessRead	127	parseHead      	Fatal:    unknow headerCache-Control: max-age=0
00:23:24.336913		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
00:23:24.336917		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36 Edg/97.0.1072.76
00:23:24.336921		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
00:23:24.336923		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
00:23:24.336926		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6
00:23:24.337844		main.cpp       	76	main           	Info:     1 events has been got 
00:23:24.593284		main.cpp       	76	main           	Info:     1 events has been got 
00:23:28.891813		main.cpp       	76	main           	Info:     1 events has been got 
00:23:28.891919		main.cpp       	116	main           	Fatal:    events[6].8193
00:23:31.003650		main.cpp       	76	main           	Info:     1 events has been got 
00:23:31.003816		HttpProcessRead	127	parseHead      	Fatal:    unknow headerCache-Control: max-age=0
00:23:31.003828		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
00:23:31.003834		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36 Edg/97.0.1072.76
00:23:31.003840		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
00:23:31.003843		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
00:23:31.003847		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6
00:23:40.664831		main.cpp       	76	main           	Info:     -1 events has been got 
00:23:42.183866		main.cpp       	76	main           	Info:     -1 events has been got 
00:23:46.600518		main.cpp       	76	main           	Info:     -1 events has been got 
00:23:51.873564		main.cpp       	76	main           	Info:     1 events has been got 
00:23:51.873621		main.cpp       	116	main           	Fatal:    events[7].8193
00:23:53.778622		main.cpp       	76	main           	Info:     1 events has been got 
00:23:53.849309		main.cpp       	76	main           	Info:     1 events has been got 
00:23:57.270146		main.cpp       	76	main           	Info:     1 events has been got 
00:23:57.270224		main.cpp       	116	main           	Fatal:    events[19].8193
00:23:59.673935		main.cpp       	76	main           	Info:     1 events has been got 
00:23:59.738658		main.cpp       	76	main           	Info:     1 events has been got 
00:24:03.676425		main.cpp       	76	main           	Info:     1 events has been got 
00:24:03.676487		main.cpp       	116	main           	Fatal:    events[7].8193
00:24:03.676606		main.cpp       	76	main           	Info:     1 events has been got 
