21:06:09.838374		ThreadPool.h   	52	ThreadPool     	Info:     0 thread is created.
21:06:09.839990		ThreadPool.h   	52	ThreadPool     	Info:     1 thread is created.
21:06:28.934468		main.cpp       	76	main           	Info:     1 events has been got 
21:06:28.934567		main.cpp       	76	main           	Info:     1 events has been got 
21:06:28.934695		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
21:06:28.934700		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36 Edg/97.0.1072.76
21:06:28.934704		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
21:06:28.934706		HttpProcessRead	127	parseHead      	Fatal:    unknow headerPurpose: prefetch
21:06:28.934709		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
21:06:28.934712		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6
21:06:28.963481		main.cpp       	76	main           	Info:     1 events has been got 
