12:33:51.939832		ThreadPool.h   	52	ThreadPool     	Info:     0 thread is created.
12:33:51.942734		ThreadPool.h   	52	ThreadPool     	Info:     1 thread is created.
12:33:57.999842		main.cpp       	76	main           	Info:     1 events has been got 
12:33:57.999928		main.cpp       	76	main           	Info:     1 events has been got 
12:33:58.001271		main.cpp       	76	main           	Info:     1 events has been got 
12:33:58.141548		HttpProcessRead	127	parseHead      	Fatal:    unknow headerCache-Control: max-age=0
12:33:58.141560		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
12:33:58.141563		HttpProcessRead	127	parseHead      	Fatal:    unknow headerOrigin: http://120.24.176.229:9527
12:33:58.141566		HttpProcessRead	127	parseHead      	Fatal:    unknow headerContent-Type: application/x-www-form-urlencoded
12:33:58.141570		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36 Edg/97.0.1072.76
12:33:58.141573		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
12:33:58.141576		HttpProcessRead	127	parseHead      	Fatal:    unknow headerReferer: http://120.24.176.229:9527/
12:33:58.141579		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
12:33:58.141584		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6
12:33:58.141634		main.cpp       	76	main           	Info:     1 events has been got 
12:34:25.569271		main.cpp       	76	main           	Info:     -1 events has been got 
