00:21:24.843930		ThreadPool.h   	52	ThreadPool     	Info:     0 thread is created.
00:21:24.846231		ThreadPool.h   	52	ThreadPool     	Info:     1 thread is created.
00:21:26.481465		main.cpp       	76	main           	Info:     1 events has been got 
00:21:26.482478		main.cpp       	76	main           	Info:     1 events has been got 
00:21:26.482678		HttpProcessRead	127	parseHead      	Fatal:    unknow headerCache-Control: max-age=0
00:21:26.482690		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
00:21:26.482694		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36 Edg/97.0.1072.76
00:21:26.482698		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
00:21:26.482700		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
00:21:26.482703		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6
00:22:31.897555		main.cpp       	76	main           	Info:     1 events has been got 
00:22:35.706770		main.cpp       	76	main           	Info:     1 events has been got 
00:22:35.706836		main.cpp       	116	main           	Fatal:    events[6].8193
