15:12:21.223507		ThreadPool.h   	48	ThreadPool     	Info:     0 thread is created.
15:12:22.343872		main.cpp       	84	main           	Info:     1 events has been got 
15:12:22.343941		main.cpp       	84	main           	Info:     1 events has been got 
15:12:22.344060		main.cpp       	84	main           	Info:     1 events has been got 
15:12:22.344261		HttpProcessRead	124	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
15:12:22.344268		HttpProcessRead	124	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36
15:12:22.344273		HttpProcessRead	124	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
15:12:22.344278		HttpProcessRead	124	parseHead      	Fatal:    unknow headerReferer: http://120.24.176.229:9527/?x=174&y=146
15:12:22.344282		HttpProcessRead	124	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
15:12:22.344286		HttpProcessRead	124	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9
15:12:22.357751		main.cpp       	84	main           	Info:     1 events has been got 
15:12:33.936740		main.cpp       	84	main           	Info:     1 events has been got 
15:12:33.936838		main.cpp       	122	main           	Fatal:    events[6].8193
