13:51:13.641201		ThreadPool.h   	48	ThreadPool     	Info:     0 thread is created.
13:51:14.100842		main.cpp       	80	main           	Info:     1 events has been got 
13:51:15.503722		main.cpp       	80	main           	Info:     1 events has been got 
13:51:15.503908		HttpProcessRead	124	parseHead      	Fatal:    unknow headerCache-Control: max-age=0
13:51:15.503914		HttpProcessRead	124	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
13:51:15.503920		HttpProcessRead	124	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36
13:51:15.503925		HttpProcessRead	124	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
13:51:15.503930		HttpProcessRead	124	parseHead      	Fatal:    unknow headerReferer: http://120.24.176.229:9527/
13:51:15.503934		HttpProcessRead	124	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
13:51:15.503942		HttpProcessRead	124	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9
13:51:15.509600		main.cpp       	80	main           	Info:     1 events has been got 
13:51:15.521509		main.cpp       	80	main           	Info:     1 events has been got 
13:51:15.544186		main.cpp       	80	main           	Info:     1 events has been got 
13:51:15.544352		HttpProcessRead	124	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36
13:51:15.544377		HttpProcessRead	124	parseHead      	Fatal:    unknow headerAccept: image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8
13:51:15.544383		HttpProcessRead	124	parseHead      	Fatal:    unknow headerReferer: http://120.24.176.229:9527/?x=243&y=238
13:51:15.544387		HttpProcessRead	124	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
13:51:15.544392		HttpProcessRead	124	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9
13:51:15.544627		main.cpp       	80	main           	Info:     1 events has been got 
13:51:15.605721		main.cpp       	80	main           	Info:     1 events has been got 
13:51:15.605884		main.cpp       	118	main           	Fatal:    events[8].8193
13:51:32.595451		main.cpp       	80	main           	Info:     1 events has been got 
13:51:32.595523		main.cpp       	118	main           	Fatal:    events[6].8193
