15:13:14.875037		ThreadPool.h   	48	ThreadPool     	Info:     0 thread is created.
15:13:16.014640		main.cpp       	84	main           	Info:     1 events has been got 
15:13:16.015590		main.cpp       	84	main           	Info:     1 events has been got 
15:13:16.015697		main.cpp       	84	main           	Info:     1 events has been got 
15:13:16.015969		HttpProcessRead	124	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
15:13:16.016009		HttpProcessRead	124	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36
15:13:16.016018		HttpProcessRead	124	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
15:13:16.016024		HttpProcessRead	124	parseHead      	Fatal:    unknow headerReferer: http://120.24.176.229:9527/?x=174&y=146
15:13:16.016030		HttpProcessRead	124	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
15:13:16.016034		HttpProcessRead	124	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9
15:13:16.016334		main.cpp       	84	main           	Info:     1 events has been got 
15:13:21.751281		main.cpp       	84	main           	Info:     1 events has been got 
15:13:21.751383		main.cpp       	122	main           	Fatal:    events[7].8193
15:13:53.198493		ThreadPool.h   	48	ThreadPool     	Info:     0 thread is created.
15:13:53.834913		main.cpp       	84	main           	Info:     1 events has been got 
15:13:53.834978		main.cpp       	84	main           	Info:     1 events has been got 
15:13:53.836323		HttpProcessRead	124	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
15:13:53.836368		HttpProcessRead	124	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36
15:13:53.836377		HttpProcessRead	124	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
15:13:53.836383		HttpProcessRead	124	parseHead      	Fatal:    unknow headerReferer: http://120.24.176.229:9527/?x=174&y=146
15:13:53.836389		HttpProcessRead	124	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
15:13:53.836395		HttpProcessRead	124	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9
15:13:53.848051		main.cpp       	84	main           	Info:     1 events has been got 
