00:17:49.649896		ThreadPool.h   	52	ThreadPool     	Info:     0 thread is created.
00:17:49.654043		ThreadPool.h   	52	ThreadPool     	Info:     1 thread is created.
00:17:52.954767		main.cpp       	76	main           	Info:     1 events has been got 
00:17:52.955149		main.cpp       	76	main           	Info:     1 events has been got 
00:17:52.955334		HttpProcessRead	131	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36
00:17:52.955346		HttpProcessRead	131	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
00:17:52.955349		HttpProcessRead	131	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
00:17:52.955353		HttpProcessRead	131	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9
00:17:52.955356		HttpProcessRead	131	parseHead      	Fatal:    unknow headerCache-Control: max-age=0
00:17:52.955359		HttpProcessRead	131	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
00:17:52.955792		main.cpp       	76	main           	Info:     1 events has been got 
