16:43:11.447476		ThreadPool.h   	52	ThreadPool     	Info:     0 thread is created.
16:43:11.447985		ThreadPool.h   	52	ThreadPool     	Info:     1 thread is created.
16:43:16.251715		main.cpp       	76	main           	Info:     1 events has been got 
16:43:16.290685		main.cpp       	76	main           	Info:     1 events has been got 
16:43:16.418458		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36 Edg/97.0.1072.76
16:43:16.418481		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
16:43:16.418486		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
16:43:16.418490		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6
16:43:16.418494		HttpProcessRead	127	parseHead      	Fatal:    unknow headerPurpose: prefetch
16:43:16.418499		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
16:43:16.419631		main.cpp       	76	main           	Info:     1 events has been got 
16:43:17.580505		main.cpp       	76	main           	Info:     1 events has been got 
16:43:17.580598		main.cpp       	76	main           	Info:     1 events has been got 
16:43:17.792639		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36 Edg/97.0.1072.76
16:43:17.792650		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept: image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8
16:43:17.792653		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
16:43:17.792657		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6
16:43:17.792660		HttpProcessRead	127	parseHead      	Fatal:    unknow headerReferer: http://120.24.176.229:9527/
16:43:17.793326		main.cpp       	76	main           	Info:     1 events has been got 
16:43:36.367183		main.cpp       	76	main           	Info:     1 events has been got 
16:43:36.367235		main.cpp       	76	main           	Info:     1 events has been got 
16:43:36.778400		HttpProcessRead	127	parseHead      	Fatal:    unknow headerOrigin: http://120.24.176.229:9527
16:43:36.778429		HttpProcessRead	127	parseHead      	Fatal:    unknow headerContent-Type: application/x-www-form-urlencoded
16:43:36.778457		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
16:43:36.778468		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8
16:43:36.778479		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1
16:43:36.778489		HttpProcessRead	127	parseHead      	Fatal:    unknow headerReferer: http://120.24.176.229:9527/
16:43:36.778497		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Language: en-us
16:43:36.778499		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
16:43:36.778638		main.cpp       	76	main           	Info:     1 events has been got 
16:43:40.052315		main.cpp       	76	main           	Info:     1 events has been got 
16:43:40.052388		main.cpp       	76	main           	Info:     1 events has been got 
16:43:40.914064		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36 Edg/97.0.1072.76
16:43:40.914086		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
16:43:40.914090		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
16:43:40.914096		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6
16:43:40.914100		HttpProcessRead	127	parseHead      	Fatal:    unknow headerCache-Control: max-age=0
16:43:40.914104		HttpProcessRead	127	parseHead      	Fatal:    unknow headerContent-Type: application/x-www-form-urlencoded
16:43:40.914108		HttpProcessRead	127	parseHead      	Fatal:    unknow headerOrigin: http://120.24.176.229:9527
