19:25:13.650985		ThreadPool.h   	52	ThreadPool     	Info:     0 thread is created.
19:25:13.652024		ThreadPool.h   	52	ThreadPool     	Info:     1 thread is created.
19:25:33.882570		main.cpp       	76	main           	Info:     1 events has been got 
19:25:33.882638		main.cpp       	76	main           	Info:     1 events has been got 
19:25:33.882794		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
19:25:33.882801		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36 Edg/97.0.1072.76
19:25:33.882807		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
19:25:33.882811		HttpProcessRead	127	parseHead      	Fatal:    unknow headerPurpose: prefetch
19:25:33.882815		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
19:25:33.882819		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6
19:25:33.890265		main.cpp       	76	main           	Info:     1 events has been got 
