16:13:24.776427		ThreadPool.h   	52	ThreadPool     	Info:     0 thread is created.
16:13:24.778921		ThreadPool.h   	52	ThreadPool     	Info:     1 thread is created.
16:13:27.146101		main.cpp       	76	main           	Info:     1 events has been got 
16:13:27.146645		main.cpp       	76	main           	Info:     1 events has been got 
16:13:27.147357		main.cpp       	76	main           	Info:     1 events has been got 
16:13:27.281475		HttpProcessRead	127	parseHead      	Fatal:    unknow headerCache-Control: max-age=0
16:13:27.281487		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
16:13:27.281493		HttpProcessRead	127	parseHead      	Fatal:    unknow headerOrigin: http://120.24.176.229:9527
16:13:27.281496		HttpProcessRead	127	parseHead      	Fatal:    unknow headerContent-Type: application/x-www-form-urlencoded
16:13:27.281499		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36 Edg/97.0.1072.76
16:13:27.281502		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
16:13:27.281505		HttpProcessRead	127	parseHead      	Fatal:    unknow headerReferer: http://120.24.176.229:9527/
16:13:27.281508		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
16:13:27.281510		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6
16:13:27.286311		main.cpp       	76	main           	Info:     1 events has been got 
16:13:34.793253		main.cpp       	76	main           	Info:     1 events has been got 
16:13:34.871566		main.cpp       	76	main           	Info:     1 events has been got 
16:13:35.003928		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
16:13:35.003942		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36 Edg/97.0.1072.76
16:13:35.003946		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
16:13:35.003949		HttpProcessRead	127	parseHead      	Fatal:    unknow headerReferer: http://120.24.176.229:9527/1
16:13:35.003952		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
16:13:35.003955		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6
16:13:35.004015		main.cpp       	76	main           	Info:     1 events has been got 
16:13:53.592803		main.cpp       	76	main           	Info:     1 events has been got 
16:13:53.675258		main.cpp       	76	main           	Info:     1 events has been got 
16:13:54.039126		HttpProcessRead	127	parseHead      	Fatal:    unknow headerCache-Control: max-age=0
16:13:54.039153		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
16:13:54.039157		HttpProcessRead	127	parseHead      	Fatal:    unknow headerOrigin: http://120.24.176.229:9527
16:13:54.039161		HttpProcessRead	127	parseHead      	Fatal:    unknow headerContent-Type: application/x-www-form-urlencoded
