10:01:09.723316		ThreadPool.h   	52	ThreadPool     	Info:     0 thread is created.
10:01:09.725408		ThreadPool.h   	52	ThreadPool     	Info:     1 thread is created.
10:01:12.282492		main.cpp       	76	main           	Info:     1 events has been got 
10:01:12.282569		main.cpp       	76	main           	Info:     1 events has been got 
10:01:12.282730		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36
10:01:12.282737		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
10:01:12.282741		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
10:01:12.282745		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9
10:01:12.282749		HttpProcessRead	127	parseHead      	Fatal:    unknow headerCache-Control: max-age=0
10:01:12.282757		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
10:01:16.631487		main.cpp       	76	main           	Info:     -1 events has been got 
10:01:16.631772		main.cpp       	76	main           	Info:     1 events has been got 
