00:41:26.555674		ThreadPool.h   	52	ThreadPool     	Info:     0 thread is created.
00:41:26.557600		ThreadPool.h   	52	ThreadPool     	Info:     1 thread is created.
00:41:29.231312		main.cpp       	76	main           	Info:     1 events has been got 
00:41:29.232333		main.cpp       	76	main           	Info:     1 events has been got 
00:41:29.232521		HttpProcessRead	131	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36 Edg/97.0.1072.69
00:41:29.232531		HttpProcessRead	131	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
00:41:29.232536		HttpProcessRead	131	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
00:41:29.232540		HttpProcessRead	131	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6
00:41:29.232544		HttpProcessRead	131	parseHead      	Fatal:    unknow headerCache-Control: max-age=0
00:41:29.232547		HttpProcessRead	131	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
00:41:29.232666		main.cpp       	76	main           	Info:     1 events has been got 
