14:48:27.595633		ThreadPool.h   	52	ThreadPool     	Info:     0 thread is created.
14:48:27.611213		ThreadPool.h   	52	ThreadPool     	Info:     1 thread is created.
14:48:30.419000		main.cpp       	76	main           	Info:     1 events has been got 
14:48:30.419069		main.cpp       	76	main           	Info:     1 events has been got 
14:48:30.419450		main.cpp       	76	main           	Info:     1 events has been got 
14:48:30.573464		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
14:48:30.573481		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36 Edg/97.0.1072.76
14:48:30.573487		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
14:48:30.573492		HttpProcessRead	127	parseHead      	Fatal:    unknow headerReferer: http://120.24.176.229:9527/1
14:48:30.573502		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
14:48:30.573507		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6
14:48:30.573597		main.cpp       	76	main           	Info:     1 events has been got 
14:52:51.434837		main.cpp       	76	main           	Info:     1 events has been got 
14:52:51.434918		main.cpp       	116	main           	Fatal:    events[7].8193
14:59:35.362094		main.cpp       	76	main           	Info:     1 events has been got 
14:59:35.420625		main.cpp       	76	main           	Info:     1 events has been got 
14:59:35.421503		main.cpp       	76	main           	Info:     1 events has been got 
14:59:35.623431		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
14:59:35.623442		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36 Edg/97.0.1072.76
14:59:35.623448		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
14:59:35.623451		HttpProcessRead	127	parseHead      	Fatal:    unknow headerReferer: http://120.24.176.229:9527/1
14:59:35.623454		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
14:59:35.623457		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6
14:59:35.623761		main.cpp       	76	main           	Info:     1 events has been got 
