13:54:34.777764		ThreadPool.h   	48	ThreadPool     	Info:     0 thread is created.
13:54:36.000141		main.cpp       	80	main           	Info:     1 events has been got 
13:54:36.000211		main.cpp       	80	main           	Info:     1 events has been got 
13:54:36.001183		HttpProcessRead	124	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
13:54:36.001201		HttpProcessRead	124	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36
13:54:36.001206		HttpProcessRead	124	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
13:54:36.001210		HttpProcessRead	124	parseHead      	Fatal:    unknow headerReferer: http://120.24.176.229:9527/
13:54:36.001214		HttpProcessRead	124	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
13:54:36.001218		HttpProcessRead	124	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9
13:54:36.011702		main.cpp       	80	main           	Info:     1 events has been got 
13:54:44.075372		main.cpp       	80	main           	Info:     1 events has been got 
13:54:44.075441		main.cpp       	80	main           	Info:     1 events has been got 
13:54:44.075565		HttpProcessRead	124	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36
13:54:44.075586		HttpProcessRead	124	parseHead      	Fatal:    unknow headerAccept: image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8
13:54:44.075591		HttpProcessRead	124	parseHead      	Fatal:    unknow headerReferer: http://120.24.176.229:9527/?x=262&y=175
13:54:44.075596		HttpProcessRead	124	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
13:54:44.075600		HttpProcessRead	124	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9
13:54:44.076959		main.cpp       	80	main           	Info:     1 events has been got 
13:54:44.104144		main.cpp       	80	main           	Info:     1 events has been got 
13:54:44.104248		main.cpp       	118	main           	Fatal:    events[8].8193
