14:40:04.187062		ThreadPool.h   	52	ThreadPool     	Info:     0 thread is created.
14:40:04.194025		ThreadPool.h   	52	ThreadPool     	Info:     1 thread is created.
14:40:10.181080		main.cpp       	76	main           	Info:     1 events has been got 
14:40:10.181548		main.cpp       	76	main           	Info:     1 events has been got 
14:40:10.181584		main.cpp       	76	main           	Info:     1 events has been got 
14:40:10.328738		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
14:40:10.328754		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36 Edg/97.0.1072.76
14:40:10.328759		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
14:40:10.328762		HttpProcessRead	127	parseHead      	Fatal:    unknow headerPurpose: prefetch
14:40:10.328766		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
14:40:10.328770		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6
14:40:10.328846		main.cpp       	76	main           	Info:     1 events has been got 
14:40:13.695032		main.cpp       	76	main           	Info:     1 events has been got 
14:40:13.766862		main.cpp       	76	main           	Info:     1 events has been got 
14:40:13.903894		HttpProcessRead	127	parseHead      	Fatal:    unknow headerCache-Control: max-age=0
14:40:13.903903		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
14:40:13.903907		HttpProcessRead	127	parseHead      	Fatal:    unknow headerOrigin: http://120.24.176.229:9527
14:40:13.903910		HttpProcessRead	127	parseHead      	Fatal:    unknow headerContent-Type: application/x-www-form-urlencoded
14:40:13.903913		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36 Edg/97.0.1072.76
14:40:13.903917		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
14:40:13.903919		HttpProcessRead	127	parseHead      	Fatal:    unknow headerReferer: http://120.24.176.229:9527/
14:40:13.903921		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
14:40:13.903925		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6
14:40:13.904864		main.cpp       	76	main           	Info:     1 events has been got 
14:40:25.184316		main.cpp       	76	main           	Info:     1 events has been got 
14:40:25.259046		main.cpp       	76	main           	Info:     1 events has been got 
14:40:25.580145		HttpProcessRead	127	parseHead      	Fatal:    unknow headerCache-Control: max-age=0
14:40:25.580156		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
14:40:25.580159		HttpProcessRead	127	parseHead      	Fatal:    unknow headerOrigin: http://120.24.176.229:9527
14:40:25.580161		HttpProcessRead	127	parseHead      	Fatal:    unknow headerContent-Type: application/x-www-form-urlencoded
14:40:25.580165		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36 Edg/97.0.1072.76
14:40:25.580169		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
14:40:25.580171		HttpProcessRead	127	parseHead      	Fatal:    unknow headerReferer: http://120.24.176.229:9527/
14:40:25.580174		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
14:40:25.580177		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6
14:40:25.581030		main.cpp       	76	main           	Info:     1 events has been got 
14:42:15.882734		main.cpp       	76	main           	Info:     1 events has been got 
14:42:15.882798		main.cpp       	116	main           	Fatal:    events[48].8193
14:42:15.955041		main.cpp       	76	main           	Info:     1 events has been got 
14:42:15.961552		main.cpp       	76	main           	Info:     1 events has been got 
14:42:15.961988		main.cpp       	76	main           	Info:     1 events has been got 
14:42:16.816565		HttpProcessRead	127	parseHead      	Fatal:    unknow headerCache-Control: max-age=0
14:42:16.816578		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
14:42:16.816583		HttpProcessRead	127	parseHead      	Fatal:    unknow headerOrigin: http://120.24.176.229:9527
14:42:16.816586		HttpProcessRead	127	parseHead      	Fatal:    unknow headerContent-Type: application/x-www-form-urlencoded
