09:39:50.507297		ThreadPool.h   	52	ThreadPool     	Info:     0 thread is created.
09:39:50.509512		ThreadPool.h   	52	ThreadPool     	Info:     1 thread is created.
09:39:52.963755		main.cpp       	76	main           	Info:     1 events has been got 
09:39:52.963831		main.cpp       	76	main           	Info:     1 events has been got 
09:39:52.964022		HttpProcessRead	131	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36
09:39:52.964029		HttpProcessRead	131	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
09:39:52.964033		HttpProcessRead	131	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
09:39:52.964037		HttpProcessRead	131	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9
09:39:52.964040		HttpProcessRead	131	parseHead      	Fatal:    unknow headerPurpose: prefetch
09:39:52.964044		HttpProcessRead	131	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
09:39:52.964502		main.cpp       	76	main           	Info:     1 events has been got 
09:39:57.265776		main.cpp       	76	main           	Info:     1 events has been got 
09:39:57.267229		main.cpp       	76	main           	Info:     1 events has been got 
09:39:57.267392		HttpProcessRead	131	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36
09:39:57.267401		HttpProcessRead	131	parseHead      	Fatal:    unknow headerAccept: image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8
09:39:57.267405		HttpProcessRead	131	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
09:39:57.267408		HttpProcessRead	131	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9
09:39:57.267412		HttpProcessRead	131	parseHead      	Fatal:    unknow headerReferer: http://120.24.176.229:9527/
09:39:57.267507		main.cpp       	76	main           	Info:     1 events has been got 
