09:42:26.527024		ThreadPool.h   	52	ThreadPool     	Info:     0 thread is created.
09:42:26.528218		ThreadPool.h   	52	ThreadPool     	Info:     1 thread is created.
09:42:29.210542		main.cpp       	76	main           	Info:     1 events has been got 
09:42:29.210605		main.cpp       	76	main           	Info:     1 events has been got 
09:42:29.210731		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36
09:42:29.210738		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
09:42:29.210742		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
09:42:29.210746		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9
09:42:29.210749		HttpProcessRead	127	parseHead      	Fatal:    unknow headerCache-Control: max-age=0
09:42:29.210753		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
09:42:29.210814		main.cpp       	76	main           	Info:     1 events has been got 
