13:42:23.341538		ThreadPool.h   	48	ThreadPool     	Info:     0 thread is created.
13:42:40.433516		main.cpp       	80	main           	Info:     1 events has been got 
13:42:40.433583		main.cpp       	80	main           	Info:     1 events has been got 
13:42:40.433810		HttpProcessRead	124	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
13:42:40.433832		HttpProcessRead	124	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36
13:42:40.433838		HttpProcessRead	124	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
13:42:40.433843		HttpProcessRead	124	parseHead      	Fatal:    unknow headerReferer: http://120.24.176.229:9527/
13:42:40.433848		HttpProcessRead	124	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
13:42:40.433852		HttpProcessRead	124	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9
13:42:40.434372		main.cpp       	80	main           	Info:     1 events has been got 
13:42:40.439070		main.cpp       	80	main           	Info:     1 events has been got 
13:42:40.450084		main.cpp       	80	main           	Info:     1 events has been got 
13:42:40.450223		HttpProcessRead	124	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36
13:42:40.450242		HttpProcessRead	124	parseHead      	Fatal:    unknow headerAccept: image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8
13:42:40.450247		HttpProcessRead	124	parseHead      	Fatal:    unknow headerReferer: http://120.24.176.229:9527/?x=132&y=206
13:42:40.450251		HttpProcessRead	124	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
13:42:40.450256		HttpProcessRead	124	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9
13:42:40.450589		main.cpp       	80	main           	Info:     1 events has been got 
13:42:40.500265		main.cpp       	80	main           	Info:     1 events has been got 
13:42:40.500378		main.cpp       	118	main           	Fatal:    events[8].8193
13:42:51.621529		main.cpp       	80	main           	Info:     1 events has been got 
13:42:51.621628		main.cpp       	118	main           	Fatal:    events[6].8193
