11:24:23.786018		ThreadPool.h   	52	ThreadPool     	Info:     0 thread is created.
11:24:23.787938		ThreadPool.h   	52	ThreadPool     	Info:     1 thread is created.
11:24:24.558691		main.cpp       	76	main           	Info:     1 events has been got 
11:24:24.558774		main.cpp       	76	main           	Info:     1 events has been got 
11:24:24.559508		main.cpp       	76	main           	Info:     1 events has been got 
11:24:24.761259		HttpProcessRead	127	parseHead      	Fatal:    unknow headerCache-Control: max-age=0
11:24:24.761282		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
11:24:24.761286		HttpProcessRead	127	parseHead      	Fatal:    unknow headerOrigin: http://120.24.176.229:9527
11:24:24.761290		HttpProcessRead	127	parseHead      	Fatal:    unknow headerContent-Type: application/x-www-form-urlencoded
11:24:24.761295		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36 Edg/97.0.1072.76
11:24:24.761300		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
11:24:24.761304		HttpProcessRead	127	parseHead      	Fatal:    unknow headerReferer: http://120.24.176.229:9527/
11:24:24.761308		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
11:24:24.761312		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6
11:24:24.761506		main.cpp       	76	main           	Info:     1 events has been got 
11:24:25.761942		main.cpp       	76	main           	Info:     1 events has been got 
11:24:25.980250		HttpProcessRead	127	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36 Edg/97.0.1072.76
11:24:25.980272		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept: image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8
11:24:25.980279		HttpProcessRead	127	parseHead      	Fatal:    unknow headerReferer: http://120.24.176.229:9527/
11:24:25.980283		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
11:24:25.980287		HttpProcessRead	127	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6
11:24:25.981003		main.cpp       	76	main           	Info:     1 events has been got 
