00:19:13.095286		ThreadPool.h   	52	ThreadPool     	Info:     0 thread is created.
00:20:25.461895		main.cpp       	76	main           	Info:     1 events has been got 
00:20:36.656233		main.cpp       	76	main           	Info:     1 events has been got 
00:20:36.656314		main.cpp       	76	main           	Info:     1 events has been got 
00:20:36.656396		HttpProcessRead	131	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36
00:20:36.656407		HttpProcessRead	131	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
00:20:36.656411		HttpProcessRead	131	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
00:20:36.656414		HttpProcessRead	131	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9
00:20:36.656418		HttpProcessRead	131	parseHead      	Fatal:    unknow headerCache-Control: max-age=0
00:20:36.656421		HttpProcessRead	131	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
00:20:36.656525		main.cpp       	76	main           	Info:     1 events has been got 
00:20:37.821823		main.cpp       	76	main           	Info:     1 events has been got 
00:20:37.821898		main.cpp       	76	main           	Info:     1 events has been got 
00:20:37.822007		main.cpp       	76	main           	Info:     1 events has been got 
00:21:03.282738		main.cpp       	76	main           	Info:     1 events has been got 
00:21:03.282808		main.cpp       	76	main           	Info:     1 events has been got 
00:21:21.511729		main.cpp       	76	main           	Info:     1 events has been got 
00:21:21.512466		main.cpp       	76	main           	Info:     1 events has been got 
00:21:21.512718		HttpProcessRead	131	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36
00:21:21.512735		HttpProcessRead	131	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
00:21:21.512739		HttpProcessRead	131	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
00:21:21.512742		HttpProcessRead	131	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9
00:21:21.512746		HttpProcessRead	131	parseHead      	Fatal:    unknow headerCache-Control: max-age=0
00:21:21.512749		HttpProcessRead	131	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
00:21:21.512857		main.cpp       	76	main           	Info:     1 events has been got 
00:21:22.679283		main.cpp       	76	main           	Info:     1 events has been got 
00:21:22.679325		main.cpp       	76	main           	Info:     1 events has been got 
00:21:22.680035		main.cpp       	76	main           	Info:     1 events has been got 
00:21:40.715486		main.cpp       	76	main           	Info:     1 events has been got 
00:21:40.716881		main.cpp       	76	main           	Info:     1 events has been got 
00:21:44.734021		main.cpp       	76	main           	Info:     1 events has been got 
00:21:44.738932		main.cpp       	76	main           	Info:     1 events has been got 
00:21:44.739038		HttpProcessRead	131	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36
00:21:44.739046		HttpProcessRead	131	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
00:21:44.739050		HttpProcessRead	131	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
00:21:44.739054		HttpProcessRead	131	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9
00:21:44.739057		HttpProcessRead	131	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
00:21:44.739140		main.cpp       	76	main           	Info:     1 events has been got 
00:21:45.739433		main.cpp       	76	main           	Info:     1 events has been got 
00:21:45.739487		main.cpp       	76	main           	Info:     1 events has been got 
00:21:45.739585		main.cpp       	76	main           	Info:     1 events has been got 
00:21:46.909093		main.cpp       	76	main           	Info:     1 events has been got 
00:21:46.910057		main.cpp       	76	main           	Info:     1 events has been got 
00:21:55.275731		main.cpp       	76	main           	Info:     1 events has been got 
00:21:55.275777		main.cpp       	76	main           	Info:     1 events has been got 
00:21:55.275813		HttpProcessRead	131	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36
00:21:55.275817		HttpProcessRead	131	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
00:21:55.275820		HttpProcessRead	131	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
00:21:55.275823		HttpProcessRead	131	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9
00:21:55.275825		HttpProcessRead	131	parseHead      	Fatal:    unknow headerCache-Control: max-age=0
00:21:55.275828		HttpProcessRead	131	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
00:21:55.275888		main.cpp       	76	main           	Info:     1 events has been got 
00:21:56.442412		main.cpp       	76	main           	Info:     1 events has been got 
00:21:56.443461		main.cpp       	76	main           	Info:     1 events has been got 
00:21:56.443612		main.cpp       	76	main           	Info:     1 events has been got 
00:22:15.670166		main.cpp       	76	main           	Info:     1 events has been got 
00:22:15.671644		main.cpp       	76	main           	Info:     1 events has been got 
00:22:25.301297		main.cpp       	76	main           	Info:     1 events has been got 
00:22:25.301348		main.cpp       	76	main           	Info:     1 events has been got 
00:22:25.301397		HttpProcessRead	131	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36
00:22:25.301410		HttpProcessRead	131	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
00:22:25.301413		HttpProcessRead	131	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
00:22:25.301416		HttpProcessRead	131	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9
00:22:25.301418		HttpProcessRead	131	parseHead      	Fatal:    unknow headerCache-Control: max-age=0
00:22:25.301421		HttpProcessRead	131	parseHead      	Fatal:    unknow headerContent-Type: application/x-www-form-urlencoded
00:22:25.301424		HttpProcessRead	131	parseHead      	Fatal:    unknow headerOrigin: http://120.24.176.229:9527
00:22:25.301426		HttpProcessRead	131	parseHead      	Fatal:    unknow headerReferer: http://120.24.176.229:9527/
00:22:25.301429		HttpProcessRead	131	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
00:22:25.301474		main.cpp       	76	main           	Info:     1 events has been got 
00:22:26.465180		main.cpp       	76	main           	Info:     1 events has been got 
00:22:26.465229		main.cpp       	76	main           	Info:     1 events has been got 
00:22:26.465336		main.cpp       	76	main           	Info:     1 events has been got 
