14:28:31.365817		ThreadPool.h   	48	ThreadPool     	Info:     0 thread is created.
14:28:37.650031		main.cpp       	80	main           	Info:     1 events has been got 
14:28:37.650092		main.cpp       	80	main           	Info:     1 events has been got 
14:28:37.650290		HttpProcessRead	124	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
14:28:37.650312		HttpProcessRead	124	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36
14:28:37.650319		HttpProcessRead	124	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
14:28:37.650324		HttpProcessRead	124	parseHead      	Fatal:    unknow headerReferer: http://120.24.176.229:9527/?x=174&y=146
14:28:37.650328		HttpProcessRead	124	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
14:28:37.650332		HttpProcessRead	124	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9
14:28:37.651054		main.cpp       	80	main           	Info:     1 events has been got 
14:28:45.473747		main.cpp       	80	main           	Info:     1 events has been got 
14:28:45.473858		main.cpp       	118	main           	Fatal:    events[6].8193
14:28:50.199876		main.cpp       	80	main           	Info:     1 events has been got 
14:28:50.199949		main.cpp       	80	main           	Info:     1 events has been got 
14:28:50.200045		HttpProcessRead	124	parseHead      	Fatal:    unknow headerCache-Control: max-age=0
14:28:50.200050		HttpProcessRead	124	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
14:28:50.200056		HttpProcessRead	124	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36
14:28:50.200061		HttpProcessRead	124	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
14:28:50.200065		HttpProcessRead	124	parseHead      	Fatal:    unknow headerReferer: http://120.24.176.229:9527/?x=174&y=146
14:28:50.200069		HttpProcessRead	124	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
14:28:50.200073		HttpProcessRead	124	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9
14:28:50.210761		main.cpp       	80	main           	Info:     1 events has been got 
