00:27:46.666350		ThreadPool.h   	52	ThreadPool     	Info:     0 thread is created.
00:27:46.668440		ThreadPool.h   	52	ThreadPool     	Info:     1 thread is created.
00:27:47.606218		main.cpp       	76	main           	Info:     1 events has been got 
00:27:47.606280		main.cpp       	76	main           	Info:     1 events has been got 
00:27:47.606665		HttpProcessRead	131	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36
00:27:47.606688		HttpProcessRead	131	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
00:27:47.606692		HttpProcessRead	131	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
00:27:47.606696		HttpProcessRead	131	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9
00:27:47.606700		HttpProcessRead	131	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
00:27:47.606863		main.cpp       	76	main           	Info:     1 events has been got 
00:27:48.769838		main.cpp       	76	main           	Info:     1 events has been got 
00:27:48.770361		main.cpp       	76	main           	Info:     1 events has been got 
00:27:48.771165		HttpProcessRead	131	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36
00:27:48.771192		HttpProcessRead	131	parseHead      	Fatal:    unknow headerAccept: image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8
00:27:48.771196		HttpProcessRead	131	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
00:27:48.771200		HttpProcessRead	131	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9
00:27:48.771204		HttpProcessRead	131	parseHead      	Fatal:    unknow headerReferer: http://120.24.176.229:9527/
00:27:48.771449		main.cpp       	76	main           	Info:     1 events has been got 
00:28:25.877465		main.cpp       	76	main           	Info:     -1 events has been got 
00:28:36.877356		main.cpp       	76	main           	Info:     1 events has been got 
00:28:36.877428		main.cpp       	76	main           	Info:     1 events has been got 
00:28:36.877496		HttpProcessRead	131	parseHead      	Fatal:    unknow headerUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36
00:28:36.877520		HttpProcessRead	131	parseHead      	Fatal:    unknow headerAccept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
00:28:36.877525		HttpProcessRead	131	parseHead      	Fatal:    unknow headerAccept-Encoding: gzip, deflate
00:28:36.877528		HttpProcessRead	131	parseHead      	Fatal:    unknow headerAccept-Language: zh-CN,zh;q=0.9
00:28:36.877532		HttpProcessRead	131	parseHead      	Fatal:    unknow headerCache-Control: max-age=0
00:28:36.877536		HttpProcessRead	131	parseHead      	Fatal:    unknow headerContent-Type: application/x-www-form-urlencoded
00:28:36.877540		HttpProcessRead	131	parseHead      	Fatal:    unknow headerOrigin: http://120.24.176.229:9527
00:28:36.877544		HttpProcessRead	131	parseHead      	Fatal:    unknow headerReferer: http://120.24.176.229:9527/
00:28:36.877548		HttpProcessRead	131	parseHead      	Fatal:    unknow headerUpgrade-Insecure-Requests: 1
00:28:36.877671		main.cpp       	76	main           	Info:     1 events has been got 
00:28:38.051177		main.cpp       	76	main           	Info:     1 events has been got 
00:28:38.051261		main.cpp       	76	main           	Info:     1 events has been got 
